status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
6798562721_10154031707262722,The ad everyone will be talking about tomorrow: YOU KNOW WHO TO CALL!,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10154031707262722/?type=3,2016-02-07 16:00:00,6730,144,586,6631,36,2,61,0,0,0
6798562721_10154022521137722,Do you remember the name of Mike’s granddaughter? #BadisBack tonight at 9/8c on SundanceTV.,Mike Ehrmantraut Quiz,link,http://bit.ly/23DYtjO,2016-02-03 14:00:00,2233,123,54,2229,2,2,0,0,0,0
6798562721_10154024520297722,,Breaking Bad's cover photo,photo,https://www.facebook.com/BreakingBad/photos/a.10150716845592722.427183.6798562721/10154024520002722/?type=3,2016-02-02 09:52:28,27951,245,371,27830,110,11,0,0,0,0
6798562721_10154022495027722,Check out  these never-before-seen photos of Walt and Jesse from Breaking Bad. #BadisBack Wednesdays on SundanceTV.,Photos: BREAKING BAD’s Dynamic Duo,link,http://www.sundance.tv/series/breaking-bad/photos/walter-white-and-jesse-pinkman#/0,2016-02-01 14:00:00,13327,221,466,13282,40,2,3,0,0,0
6798562721_10154016869162722,The cast and creators of Better Call Saul are ready to take your calls in person at The Paley Center for Media’s PaleyFest LA on March 12. Get your tickets: http://bit.ly/SaulTix,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10154016869162722/?type=3,2016-01-29 18:25:00,1044,23,45,1033,10,0,1,0,0,0
6798562721_10154013981407722,Better Call Saul star and Breaking Bad alum Jonathan Banks made an appearance at this year’s Sundance Film Festival.,Sundance 2016 Portraits,link,http://www.sundance.tv/festival/photos/sundance-2016-portraits#/10,2016-01-29 12:00:02,1781,44,30,1778,2,0,0,1,0,0
6798562721_10154013972632722,TBT to “Cap’n Cook” Aaron Paul at the 2012 Sundance Film Festival.,Sundance Film Festival: The Henny Garfunkel Collection Part II,link,http://www.sundance.tv/festival/photos/sundance-film-festival-the-henny-garfunkel-collection-part-ii#/43,2016-01-28 19:00:00,4563,34,67,4551,12,0,0,0,0,0
6798562721_10154013964732722,TBT to Giancarlo Esposito before he became Breaking Bad’s charismatic villain.,Sundance Film Festival: The Henny Garfunkel Collection,link,http://www.sundance.tv/festival/photos/sundance-film-festival-the-henny-garfunkel-collection#/2,2016-01-28 14:17:01,2695,107,55,2693,2,0,0,0,0,0
6798562721_10154001227587722,Do you remember where Gus Fring was from? Take the quiz! #BadisBack tonight on SundanceTV at 9/8c.,Gus Fring Quiz,link,http://www.sundance.tv/polls/chart/data/5585-question-1.html,2016-01-27 15:00:00,1963,143,70,1959,2,0,0,0,2,0
6798562721_10154001202197722,"Behind every successful man building a blue meth empire, there is likely a strong woman. #BadisBack on SundanceTV.",5 Reasons Skyler White Deserves Your Respect,link,http://www.sundance.tv/blog/2016/01/5-reasons-skyler-white-deserves-your-respect,2016-01-25 15:00:01,16198,1468,690,16160,24,3,9,1,1,0
6798562721_10153994575177722,What does Saul’s vanity license plate read? Find out tonight #BadisBack at 9/8c on SundanceTV.,Saul Goodman Quiz,link,http://www.sundance.tv/polls/chart/data/5553-question-1.html,2016-01-20 14:36:01,6181,172,126,6174,5,0,2,0,0,0
6798562721_10153984006947722,Congratulations to Bryan Cranston on his Best Actor Academy Award nomination for his top class performance in Trumbo.,Timeline Photos,photo,https://www.facebook.com/BreakingBad/photos/a.10150262188677722.346397.6798562721/10153984006947722/?type=3,2016-01-14 17:16:07,91375,856,2308,91094,262,11,5,2,0,1
6798562721_10153976273592722,Do you remember who Tuco’s cellmate in prison was? Breaking Bad continues tonight at 9/8c on SundanceTV #BadisBack.,Tuco Salamanca Quiz,link,http://www.sundance.tv/polls/chart/data/5592-question-1.html,2016-01-13 13:00:00,4584,182,215,4575,6,0,3,0,0,0
6798562721_10153963079002722,Lesson #2: Bald men are more intimidating… #BadisBack Wednesdays at 9/8c on SundanceTV.,Life Lessons From the Talent of “BREAKING BAD”,link,http://www.sundance.tv/series/breaking-bad/blog/2016/01/wisdom-for-2016-courtesy-of-breaking-bad,2016-01-11 14:05:00,14166,267,569,14132,21,1,12,0,0,0
6798562721_10153947656717722,What poison does Jesse help Walt cook up in the Season 2 premiere? Find out tonight at 9/8c on SundanceTV. #BadIsBack,Jesse Pinkman Quiz,link,http://www.sundance.tv/polls/chart/data/5550-question-1.html,2016-01-06 14:29:00,2919,211,131,2908,10,1,0,0,0,0
6798562721_10153963264077722,,Breaking Bad's cover photo,photo,https://www.facebook.com/BreakingBad/photos/a.10150716845592722.427183.6798562721/10153963263762722/?type=3,2016-01-05 14:56:35,28334,239,428,28230,99,3,1,1,0,0
6798562721_10153947648937722,One of RJ Mitte’s favorite scenes is in this week’s mini-marathon. #BadisBack on SundanceTV tomorrow at 9/8c.,Favorite Scenes of Bryan Cranston and Four “BREAKING BAD” Castmates,link,http://www.sundance.tv/series/breaking-bad/blog/2015/12/the-breaking-bad-casts-favorite-scenes,2016-01-05 14:25:00,7922,149,200,7908,13,1,0,0,0,0
6798562721_10153947633472722,See your favorite characters as they transformed season over season. #BadisBack Wednesdays on SundanceTV at 9/8c.,“BREAKING BAD” Cast Through the Years,link,http://www.sundance.tv/series/breaking-bad/photos/breaking-bad-cast-through-the-years#/0,2016-01-04 14:22:00,22412,367,852,22355,54,3,0,0,0,0
6798562721_10153960535907722,,First Look at the Key Art Poster for Season 2,link,http://www.amc.com/talk/2016/01/new-poster-revealed-for-better-call-saul-season-2,2016-01-04 13:12:00,4721,136,275,4714,5,1,0,1,0,0
6798562721_10153947629697722,Do you remember what Skyler’s job was before she was married? #BadisBack Wednesdays on SundanceTV at 9/8c.,Skyler White Quiz,link,http://www.sundance.tv/polls/chart/data/5565-question-1.html,2016-01-03 14:19:00,6924,844,174,6918,5,0,1,0,0,0
6798562721_10153947619157722,Want to know who masterminded the explosive scene with Tuco in Season 1? #BadisBack on @SundanceTV Wednesdays at 9/8c!,5 of the Talented Women Behind “BREAKING BAD”,link,http://www.sundance.tv/series/breaking-bad/blog/2015/12/6-of-the-women-behind-breaking-bad,2016-01-02 14:14:00,5864,109,175,5857,5,2,0,0,0,0
