token,count,frequencyPer100Comment,frequencyPer100Token
3,659,2.9602,0.1726
how,658,2.9557,0.1724
had,651,2.9243,0.1705
come,646,2.9018,0.1692
back,642,2.8838,0.1682
they,640,2.8749,0.1676
or,638,2.8659,0.1671
has,619,2.7805,0.1621
show,619,2.7805,0.1621
first,616,2.7670,0.1614
u,597,2.6817,0.1564
beautiful,596,2.6772,0.1561
shows,591,2.6547,0.1548
again,586,2.6323,0.1535
feel,578,2.5964,0.1514
listen,577,2.5919,0.1511
good,571,2.5649,0.1496
tickets,568,2.5514,0.1488
am,563,2.5290,0.1475
life,557,2.5020,0.1459
could,536,2.4077,0.1404
thank,532,2.3897,0.1393
finally,530,2.3807,0.1388
go,522,2.3448,0.1367
sticker,514,2.3089,0.1346
only,512,2.2999,0.1341
too,506,2.2729,0.1325
never,503,2.2595,0.1318
very,501,2.2505,0.1312
than,496,2.2280,0.1299
think,494,2.2190,0.1294
some,491,2.2056,0.1286
cant,485,2.1786,0.1270
youre,479,2.1516,0.1255
last,476,2.1382,0.1247
concert,473,2.1247,0.1239
after,471,2.1157,0.1234
always,466,2.0933,0.1221
lol,465,2.0888,0.1218
sing,465,2.0888,0.1218
god,463,2.0798,0.1213
being,462,2.0753,0.1210
day,448,2.0124,0.1173
our,446,2.0034,0.1168
because,442,1.9854,0.1158
p,433,1.9450,0.1134
then,432,1.9405,0.1132
really,432,1.9405,0.1132
important,430,1.9315,0.1126
able,430,1.9315,0.1126
still,429,1.9271,0.1124
even,424,1.9046,0.1111
sorry,417,1.8731,0.1092
sure,417,1.8731,0.1092
most,417,1.8731,0.1092
right,413,1.8552,0.1082
them,412,1.8507,0.1079
wish,409,1.8372,0.1071
world,408,1.8327,0.1069
those,407,1.8282,0.1066
vocal,406,1.8237,0.1063
many,404,1.8148,0.1058
look,401,1.8013,0.1050
should,391,1.7564,0.1024
give,390,1.7519,0.1022
hear,390,1.7519,0.1022
recovery,385,1.7294,0.1008
true,385,1.7294,0.1008
way,384,1.7249,0.1006
family,384,1.7249,0.1006
que,380,1.7069,0.0995
ever,378,1.6980,0.0990
going,368,1.6530,0.0964
person,365,1.6396,0.0956
yes,364,1.6351,0.0953
live,363,1.6306,0.0951
money,362,1.6261,0.0948
got,359,1.6126,0.0940
night,358,1.6081,0.0938
why,354,1.5902,0.0927
here,347,1.5587,0.0909
must,344,1.5452,0.0901
by,342,1.5363,0.0896
great,342,1.5363,0.0896
year,340,1.5273,0.0891
such,340,1.5273,0.0891
over,336,1.5093,0.0880
these,334,1.5003,0.0875
heart,330,1.4823,0.0864
thing,330,1.4823,0.0864
wait,323,1.4509,0.0846
happy,313,1.4060,0.0820
say,306,1.3745,0.0802
any,302,1.3566,0.0791
other,302,1.3566,0.0791
de,300,1.3476,0.0786
he,300,1.3476,0.0786
spotify,299,1.3431,0.0783
thats,298,1.3386,0.0781
xx,293,1.3161,0.0767
fan,291,1.3072,0.0762
omg,290,1.3027,0.0760
did,290,1.3027,0.0760
😂,289,1.2982,0.0757
human,285,1.2802,0.0747
also,281,1.2622,0.0736
saw,281,1.2622,0.0736
years,280,1.2577,0.0733
album,278,1.2488,0.0728
gift,273,1.2263,0.0715
everyone,272,1.2218,0.0712
❤️,271,1.2173,0.0710
hard,269,1.2083,0.0705
perform,268,1.2038,0.0702
sad,268,1.2038,0.0702
tour,266,1.1949,0.0697
may,266,1.1949,0.0697
2,262,1.1769,0.0686
every,262,1.1769,0.0686
heal,260,1.1679,0.0681
songs,259,1.1634,0.0678
something,259,1.1634,0.0678
long,258,1.1589,0.0676
their,258,1.1589,0.0676
bless,256,1.1499,0.0671
let,255,1.1454,0.0668
x,255,1.1454,0.0668
new,253,1.1365,0.0663
oh,253,1.1365,0.0663
next,251,1.1275,0.0657
down,250,1.1230,0.0655
through,248,1.1140,0.0650
london,245,1.1005,0.0642
song,243,1.0915,0.0637
miley,242,1.0871,0.0634
disappointed,241,1.0826,0.0631
enjoy,238,1.0691,0.0623
enough,237,1.0646,0.0621
decision,237,1.0646,0.0621
shes,237,1.0646,0.0621
speedy,236,1.0601,0.0618
made,236,1.0601,0.0618
cd,235,1.0556,0.0616
things,234,1.0511,0.0613
wembley,233,1.0466,0.0610
gutted,233,1.0466,0.0610
bought,232,1.0421,0.0608
work,230,1.0332,0.0602
reschedule,227,1.0197,0.0595
put,225,1.0107,0.0589
given,221,0.9927,0.0579
two,221,0.9927,0.0579
artist,220,0.9882,0.0576
damage,219,0.9837,0.0574
future,219,0.9837,0.0574
another,218,0.9792,0.0571
already,217,0.9748,0.0568
taylor,215,0.9658,0.0563
keep,213,0.9568,0.0558
buy,213,0.9568,0.0558
selena,212,0.9523,0.0555
nothing,210,0.9433,0.0550
same,208,0.9343,0.0545
truly,208,0.9343,0.0545
ill,207,0.9298,0.0542
loved,203,0.9119,0.0532
cancel,201,0.9029,0.0526
tonight,200,0.8984,0.0524
didnt,200,0.8984,0.0524
maybe,200,0.8984,0.0524
singing,200,0.8984,0.0524
before,199,0.8939,0.0521
real,199,0.8939,0.0521
off,198,0.8894,0.0519
xxx,197,0.8849,0.0516
wonderful,196,0.8804,0.0513
ive,194,0.8714,0.0508
waiting,194,0.8714,0.0508
cords,193,0.8669,0.0506
selfish,193,0.8669,0.0506
dear,192,0.8625,0.0503
recover,192,0.8625,0.0503
which,191,0.8580,0.0500
concerts,190,0.8535,0.0498
said,190,0.8535,0.0498
youve,189,0.8490,0.0495
end,187,0.8400,0.0490
lucky,187,0.8400,0.0490
done,185,0.8310,0.0485
doing,185,0.8310,0.0485
bad,184,0.8265,0.0482
wow,179,0.8041,0.0469
la,179,0.8041,0.0469
ya,178,0.7996,0.0466
singer,177,0.7951,0.0464
lot,177,0.7951,0.0464
seen,177,0.7951,0.0464
thanks,175,0.7861,0.0458
lady,173,0.7771,0.0453
😍,173,0.7771,0.0453
seeing,172,0.7726,0.0451
te,172,0.7726,0.0451
help,171,0.7681,0.0448
everything,170,0.7636,0.0445
cute,169,0.7591,0.0443
birthday,168,0.7546,0.0440
big,166,0.7457,0.0435
woman,163,0.7322,0.0427
looking,163,0.7322,0.0427
does,162,0.7277,0.0424
totally,161,0.7232,0.0422
little,161,0.7232,0.0422
girl,161,0.7232,0.0422
wont,160,0.7187,0.0419
christmas,160,0.7187,0.0419
awesome,160,0.7187,0.0419
thursday,160,0.7187,0.0419
ready,158,0.7097,0.0414
needs,155,0.6963,0.0406
rather,155,0.6963,0.0406
stop,155,0.6963,0.0406
his,155,0.6963,0.0406
full,154,0.6918,0.0403
comes,153,0.6873,0.0401
y,153,0.6873,0.0401
having,153,0.6873,0.0401
anything,152,0.6828,0.0398
absolutely,151,0.6783,0.0396
sending,150,0.6738,0.0393
read,150,0.6738,0.0393
d,150,0.6738,0.0393
anyone,149,0.6693,0.0390
cancelled,147,0.6603,0.0385
share,147,0.6603,0.0385
doesnt,146,0.6558,0.0382
forward,145,0.6513,0.0380
came,145,0.6513,0.0380
o,145,0.6513,0.0380
him,144,0.6468,0.0377
away,143,0.6424,0.0375
without,143,0.6424,0.0375
chance,143,0.6424,0.0375
days,142,0.6379,0.0372
respect,142,0.6379,0.0372
letter,141,0.6334,0.0369
kind,140,0.6289,0.0367
chords,140,0.6289,0.0367
idea,140,0.6289,0.0367
barbie,139,0.6244,0.0364
continue,139,0.6244,0.0364
refund,138,0.6199,0.0361
own,138,0.6199,0.0361
page,138,0.6199,0.0361
miss,138,0.6199,0.0361
thought,138,0.6199,0.0361
lovely,137,0.6154,0.0359
where,137,0.6154,0.0359
course,136,0.6109,0.0356
into,135,0.6064,0.0354
talent,135,0.6064,0.0354
nice,134,0.6019,0.0351
someone,134,0.6019,0.0351
prayers,133,0.5974,0.0348
incredible,133,0.5974,0.0348
forever,132,0.5929,0.0346
haha,132,0.5929,0.0346
i’m,131,0.5884,0.0343
hopefully,131,0.5884,0.0343
ur,131,0.5884,0.0343
ticket,131,0.5884,0.0343
happen,130,0.5840,0.0341
believe,130,0.5840,0.0341
support,129,0.5795,0.0338
stay,128,0.5750,0.0335
once,128,0.5750,0.0335
matter,127,0.5705,0.0333
though,127,0.5705,0.0333
youll,127,0.5705,0.0333
else,126,0.5660,0.0330
rescheduled,125,0.5615,0.0327
en,125,0.5615,0.0327
wishes,125,0.5615,0.0327
devastated,124,0.5570,0.0325
wednesday,123,0.5525,0.0322
lo,123,0.5525,0.0322
😘,123,0.5525,0.0322
tell,122,0.5480,0.0320
try,122,0.5480,0.0320
find,122,0.5480,0.0320
sick,122,0.5480,0.0320
wouldnt,121,0.5435,0.0317
coming,121,0.5435,0.0317
it’s,121,0.5435,0.0317
pay,121,0.5435,0.0317
friend,120,0.5390,0.0314
lots,120,0.5390,0.0314
tomorrow,120,0.5390,0.0314
stage,117,0.5256,0.0306
weekend,117,0.5256,0.0306
add,116,0.5211,0.0304
excited,115,0.5166,0.0301
ok,115,0.5166,0.0301
apple,115,0.5166,0.0301
remember,114,0.5121,0.0299
❤,114,0.5121,0.0299
etc,114,0.5121,0.0299
write,114,0.5121,0.0299
e,113,0.5076,0.0296
getting,113,0.5076,0.0296
today,112,0.5031,0.0293
listening,112,0.5031,0.0293
making,112,0.5031,0.0293
soul,112,0.5031,0.0293
feeling,111,0.4986,0.0291
happens,111,0.4986,0.0291
don’t,111,0.4986,0.0291
ones,111,0.4986,0.0291
yours,110,0.4941,0.0288
few,109,0.4896,0.0286
cannot,109,0.4896,0.0286
others,109,0.4896,0.0286
worth,108,0.4851,0.0283
hotel,108,0.4851,0.0283
worry,108,0.4851,0.0283
video,107,0.4806,0.0280
lost,107,0.4806,0.0280
whole,107,0.4806,0.0280
old,107,0.4806,0.0280
mean,107,0.4806,0.0280
yet,106,0.4761,0.0278
healing,106,0.4761,0.0278
sunday,106,0.4761,0.0278
yay,106,0.4761,0.0278
man,106,0.4761,0.0278
1,106,0.4761,0.0278
pray,106,0.4761,0.0278
mind,106,0.4761,0.0278
use,106,0.4761,0.0278
makes,105,0.4717,0.0275
problem,105,0.4717,0.0275
fact,105,0.4717,0.0275
daughter,105,0.4717,0.0275
saying,104,0.4672,0.0272
hugs,104,0.4672,0.0272
cyrus,104,0.4672,0.0272
around,104,0.4672,0.0272
completely,103,0.4627,0.0270
each,103,0.4627,0.0270
healthy,103,0.4627,0.0270
note,103,0.4627,0.0270
performance,102,0.4582,0.0267
imagine,102,0.4582,0.0267
while,102,0.4582,0.0267
advent,102,0.4582,0.0267
travel,101,0.4537,0.0265
due,101,0.4537,0.0265
career,100,0.4492,0.0262
guys,99,0.4447,0.0259
months,99,0.4447,0.0259
times,98,0.4402,0.0257
personal,98,0.4402,0.0257
por,98,0.4402,0.0257
since,97,0.4357,0.0254
car,97,0.4357,0.0254
taking,97,0.4357,0.0254
probably,97,0.4357,0.0254
news,96,0.4312,0.0251
se,96,0.4312,0.0251
heard,96,0.4312,0.0251
reason,96,0.4312,0.0251
friends,96,0.4312,0.0251
ago,96,0.4312,0.0251
paid,95,0.4267,0.0249
😂😂,95,0.4267,0.0249
might,95,0.4267,0.0249
streaming,95,0.4267,0.0249
both,95,0.4267,0.0249
trip,95,0.4267,0.0249
special,94,0.4222,0.0246
strong,94,0.4222,0.0246
spent,94,0.4222,0.0246
hey,94,0.4222,0.0246
message,94,0.4222,0.0246
risk,94,0.4222,0.0246
forgive,94,0.4222,0.0246
gonna,93,0.4178,0.0244
wanted,93,0.4178,0.0244
watch,93,0.4178,0.0244
myself,93,0.4178,0.0244
para,93,0.4178,0.0244
however,92,0.4133,0.0241
week,92,0.4133,0.0241
calendar,92,0.4133,0.0241
break,92,0.4133,0.0241
free,92,0.4133,0.0241
husband,91,0.4088,0.0238
went,91,0.4088,0.0238
far,91,0.4088,0.0238
throat,90,0.4043,0.0236
hi,90,0.4043,0.0236
hello,90,0.4043,0.0236
100,90,0.4043,0.0236
wishing,90,0.4043,0.0236
problems,90,0.4043,0.0236
artists,90,0.4043,0.0236
id,89,0.3998,0.0233
honest,89,0.3998,0.0233
home,88,0.3953,0.0231
isnt,88,0.3953,0.0231
comment,88,0.3953,0.0231
blessed,88,0.3953,0.0231
easy,88,0.3953,0.0231
words,88,0.3953,0.0231
dates,87,0.3908,0.0228
damaged,87,0.3908,0.0228
actually,87,0.3908,0.0228
loves,87,0.3908,0.0228
moment,86,0.3863,0.0225
face,86,0.3863,0.0225
control,86,0.3863,0.0225
send,85,0.3818,0.0223
na,85,0.3818,0.0223
glad,85,0.3818,0.0223
cool,84,0.3773,0.0220
theres,83,0.3728,0.0217
post,83,0.3728,0.0217
body,83,0.3728,0.0217
queen,83,0.3728,0.0217
el,82,0.3683,0.0215
trying,82,0.3683,0.0215
pretty,82,0.3683,0.0215
apologize,82,0.3683,0.0215
hahaha,81,0.3638,0.0212
sweet,81,0.3638,0.0212
spend,81,0.3638,0.0212
place,81,0.3638,0.0212
until,81,0.3638,0.0212
upset,81,0.3638,0.0212
huge,80,0.3594,0.0210
point,80,0.3594,0.0210
gave,80,0.3594,0.0210
yeah,79,0.3549,0.0207
eu,79,0.3549,0.0207
son,79,0.3549,0.0207
start,78,0.3504,0.0204
ask,78,0.3504,0.0204
heartfelt,78,0.3504,0.0204
play,78,0.3504,0.0204
part,78,0.3504,0.0204
es,77,0.3459,0.0202
disappointment,77,0.3459,0.0202
email,76,0.3414,0.0199
luck,76,0.3414,0.0199
itunes,76,0.3414,0.0199
😂😂😂,76,0.3414,0.0199
self,75,0.3369,0.0196
later,75,0.3369,0.0196
joy,75,0.3369,0.0196
praying,75,0.3369,0.0196
happened,75,0.3369,0.0196
agree,74,0.3324,0.0194
fun,74,0.3324,0.0194
tu,74,0.3324,0.0194
whats,74,0.3324,0.0194
instead,74,0.3324,0.0194
class,74,0.3324,0.0194
knew,74,0.3324,0.0194
mum,73,0.3279,0.0191
jesus,73,0.3279,0.0191
herself,73,0.3279,0.0191
couldnt,73,0.3279,0.0191
check,73,0.3279,0.0191
apology,73,0.3279,0.0191
return,73,0.3279,0.0191
perfect,72,0.3234,0.0189
fantastic,72,0.3234,0.0189
means,72,0.3234,0.0189
contact,72,0.3234,0.0189
gomez,72,0.3234,0.0189
least,72,0.3234,0.0189
sarah,71,0.3189,0.0186
poor,71,0.3189,0.0186
morning,71,0.3189,0.0186
waited,70,0.3144,0.0183
comments,70,0.3144,0.0183
shit,70,0.3144,0.0183
4,70,0.3144,0.0183
took,70,0.3144,0.0183
guess,70,0.3144,0.0183
takes,70,0.3144,0.0183
wants,69,0.3099,0.0181
baby,69,0.3099,0.0181
cause,69,0.3099,0.0181
bottles,69,0.3099,0.0181
follow,69,0.3099,0.0181
weeks,69,0.3099,0.0181
craft,69,0.3099,0.0181
honey,69,0.3099,0.0181
especially,69,0.3099,0.0181
forget,69,0.3099,0.0181
date,68,0.3055,0.0178
felt,68,0.3055,0.0178
permanent,68,0.3055,0.0178
singers,68,0.3055,0.0178
mom,68,0.3055,0.0178
lets,67,0.3010,0.0175
stadium,67,0.3010,0.0175
un,67,0.3010,0.0175
protect,67,0.3010,0.0175
told,67,0.3010,0.0175
thinking,67,0.3010,0.0175
word,67,0.3010,0.0175
sharing,67,0.3010,0.0175
justin,66,0.2965,0.0173
available,66,0.2965,0.0173
possible,66,0.2965,0.0173
anyway,66,0.2965,0.0173
talking,66,0.2965,0.0173
booked,66,0.2965,0.0173
proud,65,0.2920,0.0170
da,65,0.2920,0.0170
taken,65,0.2920,0.0170
simply,65,0.2920,0.0170
looks,65,0.2920,0.0170
choice,64,0.2875,0.0168
lose,64,0.2875,0.0168
fuck,64,0.2875,0.0168
hours,64,0.2875,0.0168
121,64,0.2875,0.0168
talk,64,0.2875,0.0168
power,64,0.2875,0.0168
reputation,63,0.2830,0.0165
goes,63,0.2830,0.0165
wine,63,0.2830,0.0165
mi,63,0.2830,0.0165
young,63,0.2830,0.0165
swift,63,0.2830,0.0165
😍😍😍,63,0.2830,0.0165
katie,62,0.2785,0.0162
lives,62,0.2785,0.0162
n,62,0.2785,0.0162
con,62,0.2785,0.0162
hotels,62,0.2785,0.0162
cds,62,0.2785,0.0162
genuine,62,0.2785,0.0162
situation,61,0.2740,0.0160
obviously,61,0.2740,0.0160
together,61,0.2740,0.0160
pain,61,0.2740,0.0160
millions,61,0.2740,0.0160
memories,61,0.2740,0.0160
hearing,61,0.2740,0.0160
wanna,61,0.2740,0.0160
gets,61,0.2740,0.0160
complete,61,0.2740,0.0160
beyond,61,0.2740,0.0160
appreciate,60,0.2695,0.0157
anymore,60,0.2695,0.0157
shame,60,0.2695,0.0157
fully,59,0.2650,0.0155
australia,59,0.2650,0.0155
dream,59,0.2650,0.0155
spell,59,0.2650,0.0155
present,59,0.2650,0.0155
couple,58,0.2605,0.0152
amo,58,0.2605,0.0152
wasnt,58,0.2605,0.0152
deserve,58,0.2605,0.0152
wife,58,0.2605,0.0152
afford,58,0.2605,0.0152
original,58,0.2605,0.0152
performer,58,0.2605,0.0152
personally,58,0.2605,0.0152
😉,58,0.2605,0.0152
thoughts,58,0.2605,0.0152
says,58,0.2605,0.0152
extra,57,0.2560,0.0149
saturday,57,0.2560,0.0149
okay,57,0.2560,0.0149
job,57,0.2560,0.0149
relax,57,0.2560,0.0149
act,57,0.2560,0.0149
talented,57,0.2560,0.0149
lmao,57,0.2560,0.0149
caring,57,0.2560,0.0149
kelly,57,0.2560,0.0149
criseangola,57,0.2560,0.0149
não,57,0.2560,0.0149
wrong,56,0.2515,0.0147
havent,56,0.2515,0.0147
peace,56,0.2515,0.0147
missed,56,0.2515,0.0147
xxxx,56,0.2515,0.0147
meant,56,0.2515,0.0147
hell,56,0.2515,0.0147
yo,56,0.2515,0.0147
doctors,56,0.2515,0.0147
name,56,0.2515,0.0147
favorite,56,0.2515,0.0147
clearly,55,0.2471,0.0144
giving,55,0.2471,0.0144
open,55,0.2471,0.0144
save,55,0.2471,0.0144
stupid,55,0.2471,0.0144
bit,55,0.2471,0.0144
called,55,0.2471,0.0144
kids,54,0.2426,0.0141
sometimes,54,0.2426,0.0141
sister,54,0.2426,0.0141
attend,54,0.2426,0.0141
hate,54,0.2426,0.0141
linda,54,0.2426,0.0141
emily,54,0.2426,0.0141
different,54,0.2426,0.0141
phone,54,0.2426,0.0141
earth,54,0.2426,0.0141
darling,53,0.2381,0.0139
girls,53,0.2381,0.0139
10,53,0.2381,0.0139
either,53,0.2381,0.0139
i’ll,53,0.2381,0.0139
instrument,53,0.2381,0.0139
😊,53,0.2381,0.0139
😢,53,0.2381,0.0139
left,53,0.2381,0.0139
al,52,0.2336,0.0136
top,52,0.2336,0.0136
push,52,0.2336,0.0136
front,52,0.2336,0.0136
call,52,0.2336,0.0136
paper,51,0.2291,0.0134
evening,51,0.2291,0.0134
child,51,0.2291,0.0134
mais,51,0.2291,0.0134
nights,51,0.2291,0.0134
brought,51,0.2291,0.0134
hoping,51,0.2291,0.0134
videoshareyoutube,51,0.2291,0.0134
beat,51,0.2291,0.0134
christ,51,0.2291,0.0134
needed,50,0.2246,0.0131
nicole,50,0.2246,0.0131
buying,50,0.2246,0.0131
mohamed,50,0.2246,0.0131
v,50,0.2246,0.0131
je,50,0.2246,0.0131
r,50,0.2246,0.0131
idiot,50,0.2246,0.0131
performing,50,0.2246,0.0131
gone,49,0.2201,0.0128
heartbroken,49,0.2201,0.0128
black,49,0.2201,0.0128
si,49,0.2201,0.0128
opportunity,49,0.2201,0.0128
stand,49,0.2201,0.0128
travelled,49,0.2201,0.0128
stronger,49,0.2201,0.0128
whatever,49,0.2201,0.0128
white,49,0.2201,0.0128
women,49,0.2201,0.0128
marie,48,0.2156,0.0126
i’ve,48,0.2156,0.0126
grace,48,0.2156,0.0126
set,48,0.2156,0.0126
leave,48,0.2156,0.0126
drink,48,0.2156,0.0126
photo,48,0.2156,0.0126
grateful,48,0.2156,0.0126
less,48,0.2156,0.0126
definitely,48,0.2156,0.0126
usa,48,0.2156,0.0126
tay,48,0.2156,0.0126
working,47,0.2111,0.0123
experience,47,0.2111,0.0123
case,47,0.2111,0.0123
precious,47,0.2111,0.0123
1st,47,0.2111,0.0123
magic,47,0.2111,0.0123
knows,47,0.2111,0.0123
inspiration,47,0.2111,0.0123
adeles,47,0.2111,0.0123
writing,47,0.2111,0.0123
como,47,0.2111,0.0123
sound,46,0.2066,0.0120
high,46,0.2066,0.0120
dj,46,0.2066,0.0120
finish,46,0.2066,0.0120
download,46,0.2066,0.0120
refunds,46,0.2066,0.0120
é,46,0.2066,0.0120
worse,46,0.2066,0.0120
issues,46,0.2066,0.0120
understanding,46,0.2066,0.0120
found,46,0.2066,0.0120
jessica,46,0.2066,0.0120
disappointing,46,0.2066,0.0120
hold,46,0.2066,0.0120
melissa,46,0.2066,0.0120
fortunate,46,0.2066,0.0120
l,45,0.2021,0.0118
vocals,45,0.2021,0.0118
dvd,45,0.2021,0.0118
jennifer,45,0.2021,0.0118
lauren,45,0.2021,0.0118
priority,45,0.2021,0.0118
difficult,45,0.2021,0.0118
listened,45,0.2021,0.0118
price,45,0.2021,0.0118
blame,45,0.2021,0.0118
quickly,45,0.2021,0.0118
literally,45,0.2021,0.0118
youtube,45,0.2021,0.0118
rachel,45,0.2021,0.0118
pero,45,0.2021,0.0118
didn’t,45,0.2021,0.0118
star,44,0.1976,0.0115
gorgeous,44,0.1976,0.0115
megan,44,0.1976,0.0115
jordan,44,0.1976,0.0115
laura,44,0.1976,0.0115
crazy,44,0.1976,0.0115
honesty,44,0.1976,0.0115
added,44,0.1976,0.0115
fucking,44,0.1976,0.0115
that’s,44,0.1976,0.0115
second,44,0.1976,0.0115
inside,44,0.1976,0.0115
amanda,44,0.1976,0.0115
almost,44,0.1976,0.0115
head,44,0.1976,0.0115
lord,44,0.1976,0.0115
super,44,0.1976,0.0115
fin,43,0.1932,0.0113
can’t,43,0.1932,0.0113
cost,43,0.1932,0.0113
ashley,43,0.1932,0.0113
sent,43,0.1932,0.0113
😍😍,43,0.1932,0.0113
reading,43,0.1932,0.0113
doll,43,0.1932,0.0113
le,43,0.1932,0.0113
facebook,43,0.1932,0.0113
exactly,43,0.1932,0.0113
meet,42,0.1887,0.0110
astrologer,42,0.1887,0.0110
number,42,0.1887,0.0110
mas,42,0.1887,0.0110
although,42,0.1887,0.0110
expect,42,0.1887,0.0110
loving,42,0.1887,0.0110
saved,42,0.1887,0.0110
business,42,0.1887,0.0110
seriously,41,0.1842,0.0107
permanently,41,0.1842,0.0107
country,41,0.1842,0.0107
matters,41,0.1842,0.0107
sa,41,0.1842,0.0107
between,41,0.1842,0.0107
knowing,41,0.1842,0.0107
helped,41,0.1842,0.0107
biggest,41,0.1842,0.0107
along,41,0.1842,0.0107
order,41,0.1842,0.0107
speak,41,0.1842,0.0107
children,41,0.1842,0.0107
room,40,0.1797,0.0105
you’re,40,0.1797,0.0105
wrote,40,0.1797,0.0105
hurt,40,0.1797,0.0105
above,40,0.1797,0.0105
rolls,40,0.1797,0.0105
ruin,40,0.1797,0.0105
tears,40,0.1797,0.0105
professional,40,0.1797,0.0105
albums,40,0.1797,0.0105
dude,40,0.1797,0.0105
alive,40,0.1797,0.0105
quick,40,0.1797,0.0105
month,39,0.1752,0.0102
fault,39,0.1752,0.0102
sua,39,0.1752,0.0102
promise,39,0.1752,0.0102
cover,39,0.1752,0.0102
doubt,39,0.1752,0.0102
em,39,0.1752,0.0102
used,39,0.1752,0.0102
❤❤❤❤,39,0.1752,0.0102
heres,39,0.1752,0.0102
insurance,39,0.1752,0.0102
house,39,0.1752,0.0102
hahahaha,39,0.1752,0.0102
uk,39,0.1752,0.0102
bring,39,0.1752,0.0102
michelle,39,0.1752,0.0102
game,39,0.1752,0.0102
single,39,0.1752,0.0102
under,39,0.1752,0.0102
mother,39,0.1752,0.0102
hot,39,0.1752,0.0102
sooo,39,0.1752,0.0102
alone,39,0.1752,0.0102
lyrics,39,0.1752,0.0102
fine,39,0.1752,0.0102
blessings,39,0.1752,0.0102
happiness,39,0.1752,0.0102
become,38,0.1707,0.0100
party,38,0.1707,0.0100
spirit,38,0.1707,0.0100
link,38,0.1707,0.0100
sydney,38,0.1707,0.0100
wil,38,0.1707,0.0100
12,38,0.1707,0.0100
advice,38,0.1707,0.0100
gig,38,0.1707,0.0100
finalmente,38,0.1707,0.0100
flew,38,0.1707,0.0100
july,38,0.1707,0.0100
watching,38,0.1707,0.0100
compassion,38,0.1707,0.0100
online,38,0.1707,0.0100
doctor,38,0.1707,0.0100
serious,38,0.1707,0.0100
s,37,0.1662,0.0097
learn,37,0.1662,0.0097
admire,37,0.1662,0.0097
america,37,0.1662,0.0097
meu,37,0.1662,0.0097
short,37,0.1662,0.0097
sold,37,0.1662,0.0097
team,37,0.1662,0.0097
bloody,37,0.1662,0.0097
positive,37,0.1662,0.0097
funny,37,0.1662,0.0097
stephanie,37,0.1662,0.0097
lifetime,37,0.1662,0.0097
b,37,0.1662,0.0097
cancelling,37,0.1662,0.0097
foremost,37,0.1662,0.0097
devastating,37,0.1662,0.0097
😭,37,0.1662,0.0097
event,37,0.1662,0.0097
purchase,37,0.1662,0.0097
statement,37,0.1662,0.0097
guarantee,37,0.1662,0.0097
5,37,0.1662,0.0097
thousands,37,0.1662,0.0097
absolute,36,0.1617,0.0094
