token,count,frequencyPer100Comment,frequencyPer100Token
bought,229,1.2500,0.0646
reschedule,227,1.2391,0.0640
shes,223,1.2172,0.0629
omg,220,1.2009,0.0621
given,220,1.2009,0.0621
artist,220,1.2009,0.0621
damage,219,1.1954,0.0618
things,219,1.1954,0.0618
future,216,1.1790,0.0609
selena,211,1.1517,0.0595
truly,208,1.1354,0.0587
taylor,207,1.1299,0.0584
oh,206,1.1245,0.0581
cancel,201,1.0972,0.0567
singing,200,1.0917,0.0564
loved,199,1.0862,0.0561
work,198,1.0808,0.0559
xxx,197,1.0753,0.0556
tonight,195,1.0644,0.0550
wonderful,195,1.0644,0.0550
cords,193,1.0535,0.0544
selfish,193,1.0535,0.0544
waiting,193,1.0535,0.0544
recover,192,1.0480,0.0542
didnt,191,1.0426,0.0539
real,191,1.0426,0.0539
ill,191,1.0426,0.0539
concerts,190,1.0371,0.0536
ive,190,1.0371,0.0536
youve,189,1.0317,0.0533
buy,188,1.0262,0.0530
😂,188,1.0262,0.0530
dear,187,1.0207,0.0527
lucky,187,1.0207,0.0527
end,184,1.0044,0.0519
bad,180,0.9825,0.0508
said,178,0.9716,0.0502
singer,177,0.9662,0.0499
lady,172,0.9389,0.0485
lot,172,0.9389,0.0485
seeing,171,0.9334,0.0482
ya,165,0.9007,0.0465
doing,165,0.9007,0.0465
maybe,163,0.8897,0.0460
help,162,0.8843,0.0457
te,160,0.8734,0.0451
seen,160,0.8734,0.0451
thursday,159,0.8679,0.0448
wont,158,0.8624,0.0446
la,158,0.8624,0.0446
big,158,0.8624,0.0446
woman,157,0.8570,0.0443
birthday,156,0.8515,0.0440
ready,155,0.8461,0.0437
looking,153,0.8352,0.0432
comes,151,0.8242,0.0426
sending,150,0.8188,0.0423
thanks,149,0.8133,0.0420
read,148,0.8079,0.0417
stop,148,0.8079,0.0417
having,148,0.8079,0.0417
does,148,0.8079,0.0417
cancelled,147,0.8024,0.0415
y,147,0.8024,0.0415
absolutely,146,0.7969,0.0412
girl,146,0.7969,0.0412
wow,145,0.7915,0.0409
totally,145,0.7915,0.0409
forward,144,0.7860,0.0406
doesnt,144,0.7860,0.0406
came,144,0.7860,0.0406
away,142,0.7751,0.0401
chance,142,0.7751,0.0401
respect,142,0.7751,0.0401
needs,141,0.7697,0.0398
letter,140,0.7642,0.0395
chords,140,0.7642,0.0395
😍,140,0.7642,0.0395
refund,138,0.7533,0.0389
continue,138,0.7533,0.0389
share,137,0.7478,0.0386
o,136,0.7424,0.0384
talent,135,0.7369,0.0381
d,135,0.7369,0.0381
page,135,0.7369,0.0381
lovely,134,0.7314,0.0378
prayers,133,0.7260,0.0375
incredible,133,0.7260,0.0375
course,133,0.7260,0.0375
forever,132,0.7205,0.0372
miss,132,0.7205,0.0372
hopefully,131,0.7151,0.0370
ticket,131,0.7151,0.0370
ur,129,0.7041,0.0364
stay,128,0.6987,0.0361
days,127,0.6932,0.0358
matter,127,0.6932,0.0358
support,127,0.6932,0.0358
believe,127,0.6932,0.0358
happen,126,0.6878,0.0355
little,126,0.6878,0.0355
youll,126,0.6878,0.0355
rescheduled,125,0.6823,0.0353
wishes,125,0.6823,0.0353
devastated,124,0.6769,0.0350
wednesday,123,0.6714,0.0347
awesome,122,0.6659,0.0344
sick,120,0.6550,0.0338
wouldnt,119,0.6496,0.0336
pay,119,0.6496,0.0336
lots,118,0.6441,0.0333
kind,118,0.6441,0.0333
stage,117,0.6386,0.0330
😘,116,0.6332,0.0327
tell,114,0.6223,0.0322
write,114,0.6223,0.0322
apple,114,0.6223,0.0322
lo,113,0.6168,0.0319
en,112,0.6114,0.0316
soul,112,0.6114,0.0316
excited,112,0.6114,0.0316
tomorrow,111,0.6059,0.0313
coming,111,0.6059,0.0313
nice,111,0.6059,0.0313
try,111,0.6059,0.0313
friend,110,0.6004,0.0310
weekend,110,0.6004,0.0310
happens,110,0.6004,0.0310
listening,109,0.5950,0.0307
feeling,108,0.5895,0.0305
hotel,108,0.5895,0.0305
lost,107,0.5841,0.0302
add,107,0.5841,0.0302
worry,107,0.5841,0.0302
healing,106,0.5786,0.0299
pray,106,0.5786,0.0299
e,105,0.5731,0.0296
worth,104,0.5677,0.0293
cyrus,104,0.5677,0.0293
sunday,104,0.5677,0.0293
❤,104,0.5677,0.0293
mean,104,0.5677,0.0293
hugs,103,0.5622,0.0291
video,103,0.5622,0.0291
fact,103,0.5622,0.0291
completely,103,0.5622,0.0291
yay,103,0.5622,0.0291
note,103,0.5622,0.0291
thought,103,0.5622,0.0291
problem,102,0.5568,0.0288
performance,102,0.5568,0.0288
today,102,0.5568,0.0288
getting,102,0.5568,0.0288
makes,101,0.5513,0.0285
healthy,101,0.5513,0.0285
old,101,0.5513,0.0285
it’s,100,0.5459,0.0282
daughter,100,0.5459,0.0282
mind,100,0.5459,0.0282
haha,100,0.5459,0.0282
career,100,0.5459,0.0282
ones,100,0.5459,0.0282
imagine,99,0.5404,0.0279
travel,98,0.5349,0.0276
personal,98,0.5349,0.0276
remember,98,0.5349,0.0276
ok,98,0.5349,0.0276
saying,97,0.5295,0.0274
i’m,97,0.5295,0.0274
car,97,0.5295,0.0274
taking,97,0.5295,0.0274
months,96,0.5240,0.0271
don’t,96,0.5240,0.0271
por,96,0.5240,0.0271
news,95,0.5186,0.0268
paid,95,0.5186,0.0268
heard,95,0.5186,0.0268
man,95,0.5186,0.0268
1,95,0.5186,0.0268
streaming,95,0.5186,0.0268
special,94,0.5131,0.0265
spent,94,0.5131,0.0265
risk,94,0.5131,0.0265
forgive,94,0.5131,0.0265
times,93,0.5076,0.0262
strong,93,0.5076,0.0262
message,92,0.5022,0.0260
reason,91,0.4967,0.0257
making,91,0.4967,0.0257
free,91,0.4967,0.0257
throat,90,0.4913,0.0254
break,90,0.4913,0.0254
wishing,90,0.4913,0.0254
artists,90,0.4913,0.0254
went,90,0.4913,0.0254
far,90,0.4913,0.0254
problems,89,0.4858,0.0251
honest,89,0.4858,0.0251
husband,88,0.4803,0.0248
wanted,88,0.4803,0.0248
hey,88,0.4803,0.0248
friends,88,0.4803,0.0248
blessed,88,0.4803,0.0248
words,88,0.4803,0.0248
week,87,0.4749,0.0245
guys,87,0.4749,0.0245
dates,87,0.4749,0.0245
damaged,87,0.4749,0.0245
moment,86,0.4694,0.0243
comment,86,0.4694,0.0243
ago,86,0.4694,0.0243
probably,86,0.4694,0.0243
control,86,0.4694,0.0243
isnt,85,0.4640,0.0240
send,85,0.4640,0.0240
trip,85,0.4640,0.0240
easy,84,0.4585,0.0237
home,83,0.4531,0.0234
se,83,0.4531,0.0234
glad,83,0.4531,0.0234
id,82,0.4476,0.0231
na,82,0.4476,0.0231
apologize,82,0.4476,0.0231
watch,82,0.4476,0.0231
loves,82,0.4476,0.0231
theres,81,0.4421,0.0228
face,81,0.4421,0.0228
queen,81,0.4421,0.0228
point,80,0.4367,0.0226
spend,80,0.4367,0.0226
post,80,0.4367,0.0226
upset,80,0.4367,0.0226
body,80,0.4367,0.0226
gave,79,0.4312,0.0223
para,79,0.4312,0.0223
gonna,78,0.4258,0.0220
heartfelt,78,0.4258,0.0220
place,78,0.4258,0.0220
eu,78,0.4258,0.0220
son,78,0.4258,0.0220
trying,77,0.4203,0.0217
disappointment,77,0.4203,0.0217
huge,76,0.4148,0.0214
es,76,0.4148,0.0214
itunes,76,0.4148,0.0214
self,75,0.4094,0.0212
sweet,75,0.4094,0.0212
email,75,0.4094,0.0212
praying,75,0.4094,0.0212
luck,75,0.4094,0.0212
christmas,75,0.4094,0.0212
actually,75,0.4094,0.0212
hi,74,0.4039,0.0209
mum,73,0.3985,0.0206
joy,73,0.3985,0.0206
later,73,0.3985,0.0206
whats,73,0.3985,0.0206
happened,73,0.3985,0.0206
apology,73,0.3985,0.0206
ask,72,0.3930,0.0203
class,72,0.3930,0.0203
return,72,0.3930,0.0203
poor,71,0.3876,0.0200
el,71,0.3876,0.0200
means,71,0.3876,0.0200
waited,70,0.3821,0.0197
shit,70,0.3821,0.0197
took,70,0.3821,0.0197
contact,70,0.3821,0.0197
gomez,70,0.3821,0.0197
knew,70,0.3821,0.0197
takes,69,0.3766,0.0195
honey,69,0.3766,0.0195
especially,69,0.3766,0.0195
fantastic,68,0.3712,0.0192
morning,68,0.3712,0.0192
hello,68,0.3712,0.0192
follow,68,0.3712,0.0192
permanent,68,0.3712,0.0192
singers,68,0.3712,0.0192
date,67,0.3657,0.0189
felt,67,0.3657,0.0189
😂😂,67,0.3657,0.0189
stadium,67,0.3657,0.0189
protect,67,0.3657,0.0189
use,67,0.3657,0.0189
check,67,0.3657,0.0189
play,66,0.3603,0.0186
tu,66,0.3603,0.0186
guess,66,0.3603,0.0186
booked,66,0.3603,0.0186
yeah,65,0.3548,0.0183
possible,65,0.3548,0.0183
agree,65,0.3548,0.0183
jesus,65,0.3548,0.0183
taken,65,0.3548,0.0183
weeks,65,0.3548,0.0183
simply,65,0.3548,0.0183
told,65,0.3548,0.0183
word,65,0.3548,0.0183
sharing,65,0.3548,0.0183
choice,64,0.3493,0.0181
start,64,0.3493,0.0181
lose,64,0.3493,0.0181
fuck,64,0.3493,0.0181
justin,64,0.3493,0.0181
proud,64,0.3493,0.0181
comments,64,0.3493,0.0181
121,64,0.3493,0.0181
wants,63,0.3439,0.0178
cause,63,0.3439,0.0178
reputation,63,0.3439,0.0178
talk,63,0.3439,0.0178
swift,63,0.3439,0.0178
forget,63,0.3439,0.0178
baby,62,0.3384,0.0175
sarah,62,0.3384,0.0175
goes,62,0.3384,0.0175
hours,62,0.3384,0.0175
4,62,0.3384,0.0175
100,62,0.3384,0.0175
hotels,62,0.3384,0.0175
cds,62,0.3384,0.0175
instead,62,0.3384,0.0175
genuine,62,0.3384,0.0175
situation,61,0.3330,0.0172
pain,61,0.3330,0.0172
millions,61,0.3330,0.0172
hearing,61,0.3330,0.0172
power,61,0.3330,0.0172
lives,60,0.3275,0.0169
available,60,0.3275,0.0169
shame,60,0.3275,0.0169
complete,60,0.3275,0.0169
australia,59,0.3221,0.0166
spell,59,0.3221,0.0166
appreciate,58,0.3166,0.0164
amo,58,0.3166,0.0164
obviously,58,0.3166,0.0164
da,58,0.3166,0.0164
fully,58,0.3166,0.0164
anymore,58,0.3166,0.0164
performer,58,0.3166,0.0164
memories,58,0.3166,0.0164
young,58,0.3166,0.0164
gets,58,0.3166,0.0164
thoughts,58,0.3166,0.0164
hahaha,57,0.3111,0.0161
wife,57,0.3111,0.0161
afford,57,0.3111,0.0161
talented,57,0.3111,0.0161
mi,57,0.3111,0.0161
caring,57,0.3111,0.0161
personally,57,0.3111,0.0161
criseangola,57,0.3111,0.0161
act,57,0.3111,0.0161
lets,56,0.3057,0.0158
deserve,56,0.3057,0.0158
peace,56,0.3057,0.0158
relax,56,0.3057,0.0158
xxxx,56,0.3057,0.0158
meant,56,0.3057,0.0158
dream,56,0.3057,0.0158
doctors,56,0.3057,0.0158
mom,56,0.3057,0.0158
extra,55,0.3002,0.0155
wasnt,55,0.3002,0.0155
n,55,0.3002,0.0155
job,55,0.3002,0.0155
missed,55,0.3002,0.0155
giving,55,0.3002,0.0155
thinking,55,0.3002,0.0155
não,55,0.3002,0.0155
stupid,55,0.3002,0.0155
says,55,0.3002,0.0155
perfect,54,0.2948,0.0152
saturday,54,0.2948,0.0152
okay,54,0.2948,0.0152
😍😍😍,54,0.2948,0.0152
earth,54,0.2948,0.0152
attend,53,0.2893,0.0149
original,53,0.2893,0.0149
darling,53,0.2893,0.0149
pretty,53,0.2893,0.0149
instrument,53,0.2893,0.0149
😢,53,0.2893,0.0149
phone,53,0.2893,0.0149
called,53,0.2893,0.0149
wrong,52,0.2838,0.0147
couple,52,0.2838,0.0147
havent,52,0.2838,0.0147
clearly,52,0.2838,0.0147
talking,52,0.2838,0.0147
push,52,0.2838,0.0147
bit,52,0.2838,0.0147
evening,51,0.2784,0.0144
nights,51,0.2784,0.0144
videoshareyoutube,51,0.2784,0.0144
beat,51,0.2784,0.0144
sister,50,0.2729,0.0141
idiot,50,0.2729,0.0141
performing,50,0.2729,0.0141
10,50,0.2729,0.0141
present,50,0.2729,0.0141
brought,50,0.2729,0.0141
favorite,50,0.2729,0.0141
hoping,50,0.2729,0.0141
left,50,0.2729,0.0141
needed,49,0.2675,0.0138
v,49,0.2675,0.0138
heartbroken,49,0.2675,0.0138
r,49,0.2675,0.0138
opportunity,49,0.2675,0.0138
travelled,49,0.2675,0.0138
stronger,49,0.2675,0.0138
save,49,0.2675,0.0138
😂😂😂,49,0.2675,0.0138
mohamed,49,0.2675,0.0138
grateful,48,0.2620,0.0135
yo,48,0.2620,0.0135
wanna,48,0.2620,0.0135
usa,48,0.2620,0.0135
magic,47,0.2566,0.0133
stand,47,0.2566,0.0133
adeles,47,0.2566,0.0133
christ,47,0.2566,0.0133
writing,47,0.2566,0.0133
tay,47,0.2566,0.0133
experience,46,0.2511,0.0130
dj,46,0.2511,0.0130
precious,46,0.2511,0.0130
mais,46,0.2511,0.0130
refunds,46,0.2511,0.0130
hate,46,0.2511,0.0130
worse,46,0.2511,0.0130
issues,46,0.2511,0.0130
understanding,46,0.2511,0.0130
knows,46,0.2511,0.0130
inspiration,46,0.2511,0.0130
como,46,0.2511,0.0130
fortunate,46,0.2511,0.0130
vocals,45,0.2456,0.0127
dvd,45,0.2456,0.0127
sound,45,0.2456,0.0127
priority,45,0.2456,0.0127
difficult,45,0.2456,0.0127
child,45,0.2456,0.0127
finish,45,0.2456,0.0127
download,45,0.2456,0.0127
cute,45,0.2456,0.0127
open,45,0.2456,0.0127
linda,45,0.2456,0.0127
listened,45,0.2456,0.0127
blame,45,0.2456,0.0127
disappointing,45,0.2456,0.0127
youtube,45,0.2456,0.0127
star,44,0.2402,0.0124
buying,44,0.2402,0.0124
gone,44,0.2402,0.0124
al,44,0.2402,0.0124
grace,44,0.2402,0.0124
high,44,0.2402,0.0124
crazy,44,0.2402,0.0124
black,44,0.2402,0.0124
honesty,44,0.2402,0.0124
fucking,44,0.2402,0.0124
leave,44,0.2402,0.0124
hell,44,0.2402,0.0124
quickly,44,0.2402,0.0124
second,44,0.2402,0.0124
different,44,0.2402,0.0124
fin,43,0.2347,0.0121
working,43,0.2347,0.0121
sent,43,0.2347,0.0121
reading,43,0.2347,0.0121
é,43,0.2347,0.0121
1st,43,0.2347,0.0121
literally,43,0.2347,0.0121
facebook,43,0.2347,0.0121
women,43,0.2347,0.0121
astrologer,42,0.2293,0.0118
case,42,0.2293,0.0118
set,42,0.2293,0.0118
added,42,0.2293,0.0118
mas,42,0.2293,0.0118
lord,42,0.2293,0.0118
hold,42,0.2293,0.0118
😊,42,0.2293,0.0118
matters,41,0.2238,0.0116
meet,41,0.2238,0.0116
permanently,41,0.2238,0.0116
country,41,0.2238,0.0116
knowing,41,0.2238,0.0116
biggest,41,0.2238,0.0116
expect,41,0.2238,0.0116
loving,41,0.2238,0.0116
😉,41,0.2238,0.0116
saved,41,0.2238,0.0116
speak,41,0.2238,0.0116
business,41,0.2238,0.0116
pero,41,0.2238,0.0116
kids,40,0.2183,0.0113
katie,40,0.2183,0.0113
gorgeous,40,0.2183,0.0113
wrote,40,0.2183,0.0113
hurt,40,0.2183,0.0113
si,40,0.2183,0.0113
emily,40,0.2183,0.0113
albums,40,0.2183,0.0113
helped,40,0.2183,0.0113
white,40,0.2183,0.0113
fault,39,0.2129,0.0110
sua,39,0.2129,0.0110
promise,39,0.2129,0.0110
number,39,0.2129,0.0110
insurance,39,0.2129,0.0110
le,39,0.2129,0.0110
ruin,39,0.2129,0.0110
mother,39,0.2129,0.0110
head,39,0.2129,0.0110
i’ll,39,0.2129,0.0110
tears,39,0.2129,0.0110
professional,39,0.2129,0.0110
exactly,39,0.2129,0.0110
lyrics,39,0.2129,0.0110
blessings,39,0.2129,0.0110
can’t,38,0.2074,0.0107
cost,38,0.2074,0.0107
cover,38,0.2074,0.0107
doubt,38,0.2074,0.0107
❤❤❤❤,38,0.2074,0.0107
fun,38,0.2074,0.0107
uk,38,0.2074,0.0107
advice,38,0.2074,0.0107
gig,38,0.2074,0.0107
finalmente,38,0.2074,0.0107
flew,38,0.2074,0.0107
compassion,38,0.2074,0.0107
order,38,0.2074,0.0107
fine,38,0.2074,0.0107
alive,38,0.2074,0.0107
seriously,37,0.2020,0.0104
learn,37,0.2020,0.0104
admire,37,0.2020,0.0104
meu,37,0.2020,0.0104
i’ve,37,0.2020,0.0104
short,37,0.2020,0.0104
sold,37,0.2020,0.0104
bloody,37,0.2020,0.0104
positive,37,0.2020,0.0104
girls,37,0.2020,0.0104
😍😍,37,0.2020,0.0104
lifetime,37,0.2020,0.0104
cancelling,37,0.2020,0.0104
foremost,37,0.2020,0.0104
sa,37,0.2020,0.0104
bring,37,0.2020,0.0104
single,37,0.2020,0.0104
devastating,37,0.2020,0.0104
july,37,0.2020,0.0104
doctor,37,0.2020,0.0104
statement,37,0.2020,0.0104
guarantee,37,0.2020,0.0104
didn’t,37,0.2020,0.0104
thousands,37,0.2020,0.0104
happiness,37,0.2020,0.0104
absolute,36,0.1965,0.0102
letting,36,0.1965,0.0102
l,36,0.1965,0.0102
america,36,0.1965,0.0102
close,36,0.1965,0.0102
room,36,0.1965,0.0102
agora,36,0.1965,0.0102
lauren,36,0.1965,0.0102
em,36,0.1965,0.0102
broken,36,0.1965,0.0102
planned,36,0.1965,0.0102
privilege,36,0.1965,0.0102
wil,36,0.1965,0.0102
watching,36,0.1965,0.0102
lmao,36,0.1965,0.0102
touring,36,0.1965,0.0102
rachel,36,0.1965,0.0102
struggling,36,0.1965,0.0102
children,36,0.1965,0.0102
quick,36,0.1965,0.0102
stream,36,0.1965,0.0102
final,35,0.1910,0.0099
khaled,35,0.1910,0.0099
plan,35,0.1910,0.0099
written,35,0.1910,0.0099
inside,35,0.1910,0.0099
kelly,35,0.1910,0.0099
sydney,35,0.1910,0.0099
trust,35,0.1910,0.0099
event,35,0.1910,0.0099
performances,35,0.1910,0.0099
definitely,35,0.1910,0.0099
brasil,34,0.1856,0.0096
guy,34,0.1856,0.0096
songkick,34,0.1856,0.0096
team,34,0.1856,0.0096
list,34,0.1856,0.0096
idea,34,0.1856,0.0096
game,34,0.1856,0.0096
eyes,34,0.1856,0.0096
train,34,0.1856,0.0096
fabulous,34,0.1856,0.0096
flights,34,0.1856,0.0096
dude,34,0.1856,0.0096
purchase,34,0.1856,0.0096
brazil,34,0.1856,0.0096
longer,34,0.1856,0.0096
humble,33,0.1801,0.0093
month,33,0.1801,0.0093
happening,33,0.1801,0.0093
you’re,33,0.1801,0.0093
você,33,0.1801,0.0093
jordan,33,0.1801,0.0093
lightly,33,0.1801,0.0093
pleasure,33,0.1801,0.0093
unable,33,0.1801,0.0093
adore,33,0.1801,0.0093
losing,33,0.1801,0.0093
abdelrahman,33,0.1801,0.0093
canada,33,0.1801,0.0093
vai,33,0.1801,0.0093
cancellation,33,0.1801,0.0093
sooo,33,0.1801,0.0093
quite,33,0.1801,0.0093
😭,33,0.1801,0.0093
youd,33,0.1801,0.0093
tried,33,0.1801,0.0093
house,33,0.1801,0.0093
shared,32,0.1747,0.0090
arent,32,0.1747,0.0090
boy,32,0.1747,0.0090
surgery,32,0.1747,0.0090
sense,32,0.1747,0.0090
change,32,0.1747,0.0090
minha,32,0.1747,0.0090
b,32,0.1747,0.0090
greatest,32,0.1747,0.0090
speaks,32,0.1747,0.0090
fast,32,0.1747,0.0090
hahahaha,32,0.1747,0.0090
6,32,0.1747,0.0090
price,32,0.1747,0.0090
los,32,0.1747,0.0090
crossed,32,0.1747,0.0090
una,32,0.1747,0.0090
12,32,0.1747,0.0090
plus,32,0.1747,0.0090
beyonce,32,0.1747,0.0090
honestly,32,0.1747,0.0090
touched,32,0.1747,0.0090
online,32,0.1747,0.0090
minute,31,0.1692,0.0087
past,31,0.1692,0.0087
understands,31,0.1692,0.0087
❤️❤️❤️,31,0.1692,0.0087
telling,31,0.1692,0.0087
party,31,0.1692,0.0087
spirit,31,0.1692,0.0087
accept,31,0.1692,0.0087
funny,31,0.1692,0.0087
link,31,0.1692,0.0087
faith,31,0.1692,0.0087
laura,31,0.1692,0.0087
je,31,0.1692,0.0087
city,31,0.1692,0.0087
auckland,31,0.1692,0.0087
mad,31,0.1692,0.0087
promoting,31,0.1692,0.0087
gives,31,0.1692,0.0087
boycott,31,0.1692,0.0087
apologise,31,0.1692,0.0087
né,31,0.1692,0.0087
living,31,0.1692,0.0087
❤❤❤,31,0.1692,0.0087
success,30,0.1638,0.0085
fair,30,0.1638,0.0085
pure,30,0.1638,0.0085
bet,30,0.1638,0.0085
já,30,0.1638,0.0085
pra,30,0.1638,0.0085
angry,30,0.1638,0.0085
gold,30,0.1638,0.0085
personality,30,0.1638,0.0085
georgia,30,0.1638,0.0085
wolves,29,0.1583,0.0082
amy,29,0.1583,0.0082
stars,29,0.1583,0.0082
missing,29,0.1583,0.0082
including,29,0.1583,0.0082
education,29,0.1583,0.0082
wonder,29,0.1583,0.0082
marriage,29,0.1583,0.0082
com,29,0.1583,0.0082
touch,29,0.1583,0.0082
broke,29,0.1583,0.0082
used,29,0.1583,0.0082
died,29,0.1583,0.0082
os,29,0.1583,0.0082
xoxo,29,0.1583,0.0082
worked,29,0.1583,0.0082
❤️❤️,29,0.1583,0.0082
loose,29,0.1583,0.0082
explain,29,0.1583,0.0082
join,29,0.1583,0.0082
solve,29,0.1583,0.0082
cool,29,0.1583,0.0082
kayla,29,0.1583,0.0082
pls,29,0.1583,0.0082
looks,29,0.1583,0.0082
rap,29,0.1583,0.0082
refunded,28,0.1528,0.0079
death,28,0.1528,0.0079
nicole,28,0.1528,0.0079
strength,28,0.1528,0.0079
thy,28,0.1528,0.0079
angel,28,0.1528,0.0079
ahead,28,0.1528,0.0079
near,28,0.1528,0.0079
delete,28,0.1528,0.0079
till,28,0.1528,0.0079
putting,28,0.1528,0.0079
reasons,28,0.1528,0.0079
thankful,28,0.1528,0.0079
brilliant,28,0.1528,0.0079
hannah,28,0.1528,0.0079
wellbeing,28,0.1528,0.0079
decided,28,0.1528,0.0079
deep,28,0.1528,0.0079
jessica,28,0.1528,0.0079
volumes,28,0.1528,0.0079
evil,28,0.1528,0.0079
offer,28,0.1528,0.0079
c,28,0.1528,0.0079
die,28,0.1528,0.0079
yesterday,28,0.1528,0.0079
ways,28,0.1528,0.0079
5,28,0.1528,0.0079
shouldnt,28,0.1528,0.0079
book,28,0.1528,0.0079
healed,27,0.1474,0.0076
michael,27,0.1474,0.0076
deal,27,0.1474,0.0076
alex,27,0.1474,0.0076
delicate,27,0.1474,0.0076
million,27,0.1474,0.0076
costs,27,0.1474,0.0076
surely,27,0.1474,0.0076
megan,27,0.1474,0.0076
official,27,0.1474,0.0076
physical,27,0.1474,0.0076
half,27,0.1474,0.0076
nz,27,0.1474,0.0076
😍😍😍😍,27,0.1474,0.0076
sign,27,0.1474,0.0076
classy,27,0.1474,0.0076
hands,27,0.1474,0.0076
sounds,27,0.1474,0.0076
account,27,0.1474,0.0076
hot,27,0.1474,0.0076
release,27,0.1474,0.0076
stress,27,0.1474,0.0076
smile,27,0.1474,0.0076
cares,27,0.1474,0.0076
super,27,0.1474,0.0076
sins,27,0.1474,0.0076
english,27,0.1474,0.0076
asking,26,0.1419,0.0073
gigs,26,0.1419,0.0073
💖,26,0.1419,0.0073
decide,26,0.1419,0.0073
feels,26,0.1419,0.0073
pissed,26,0.1419,0.0073
amazon,26,0.1419,0.0073
breaks,26,0.1419,0.0073
incredibly,26,0.1419,0.0073
straight,26,0.1419,0.0073
possibly,26,0.1419,0.0073
media,26,0.1419,0.0073
pushed,26,0.1419,0.0073
gotta,26,0.1419,0.0073
hug,26,0.1419,0.0073
ps,26,0.1419,0.0073
pushing,26,0.1419,0.0073
sexualization,26,0.1419,0.0073
xd,26,0.1419,0.0073
kid,26,0.1419,0.0073
rock,26,0.1419,0.0073
request,26,0.1419,0.0073
focus,26,0.1419,0.0073
guilty,26,0.1419,0.0073
fingers,26,0.1419,0.0073
beauty,26,0.1419,0.0073
player,26,0.1419,0.0073
sale,26,0.1419,0.0073
dress,26,0.1419,0.0073
age,26,0.1419,0.0073
aint,26,0.1419,0.0073
regret,26,0.1419,0.0073
ignore,26,0.1419,0.0073
infants,26,0.1419,0.0073
safe,25,0.1365,0.0071
ass,25,0.1365,0.0071
marie,25,0.1365,0.0071
maria,25,0.1365,0.0071
dead,25,0.1365,0.0071
andrea,25,0.1365,0.0071
ver,25,0.1365,0.0071
industry,25,0.1365,0.0071
results,25,0.1365,0.0071
