token,count,frequencyPer100Comment,frequencyPer100Token
🤣🤣🤣,6,0.0465,0.0048
situationi,6,0.0465,0.0048
f,6,0.0465,0.0048
stony,6,0.0465,0.0048
morris,6,0.0465,0.0048
así,6,0.0465,0.0048
raphaela,6,0.0465,0.0048
payment,6,0.0465,0.0048
3you,6,0.0465,0.0048
commenting,6,0.0465,0.0048
fucker,6,0.0465,0.0048
retard,6,0.0465,0.0048
wise,6,0.0465,0.0048
bebé,6,0.0465,0.0048
claiming,6,0.0465,0.0048
leaders,6,0.0465,0.0048
hide,6,0.0465,0.0048
julie,6,0.0465,0.0048
feelings,6,0.0465,0.0048
lukas,6,0.0465,0.0048
wouldn’t,6,0.0465,0.0048
expectations,6,0.0465,0.0048
saturday,6,0.0465,0.0048
abt,6,0.0465,0.0048
public,6,0.0465,0.0048
finger,6,0.0465,0.0048
weak,6,0.0465,0.0048
spencer,6,0.0465,0.0048
dads,6,0.0465,0.0048
55,6,0.0465,0.0048
class,6,0.0465,0.0048
anderson,6,0.0465,0.0048
jerusalem,6,0.0465,0.0048
rob,6,0.0465,0.0048
gostoso,6,0.0465,0.0048
kehlani,6,0.0465,0.0048
weird,6,0.0465,0.0048
stans,6,0.0465,0.0048
realise,6,0.0465,0.0048
childhood,6,0.0465,0.0048
httpwwwebaycoukitmjayzgold67ozaftershavebalm182470331095sspagenamestrkmeseit,6,0.0465,0.0048
spirit,6,0.0465,0.0048
casa,6,0.0465,0.0048
ride,6,0.0465,0.0048
personi,6,0.0465,0.0048
الله,6,0.0465,0.0048
trice,6,0.0465,0.0048
amber,6,0.0465,0.0048
ale,6,0.0465,0.0048
research,6,0.0465,0.0048
tem,6,0.0465,0.0048
sun,6,0.0465,0.0048
vamos,6,0.0465,0.0048
suddenly,6,0.0465,0.0048
israel,6,0.0465,0.0048
huerta,6,0.0465,0.0048
short,6,0.0465,0.0048
somebody,6,0.0465,0.0048
bigger,6,0.0465,0.0048
health,6,0.0465,0.0048
statement,6,0.0465,0.0048
dut,6,0.0465,0.0048
obie,6,0.0465,0.0048
moving,6,0.0465,0.0048
wheres,6,0.0465,0.0048
mommy,6,0.0465,0.0048
familia,6,0.0465,0.0048
raising,6,0.0465,0.0048
claudia,6,0.0465,0.0048
capital,6,0.0465,0.0048
rape,6,0.0465,0.0048
sin,6,0.0465,0.0048
latest,6,0.0465,0.0048
eric,6,0.0465,0.0048
book,6,0.0465,0.0048
mistakei,6,0.0465,0.0048
triggered,6,0.0465,0.0048
aaaaaaaa,5,0.0387,0.0040
miller,5,0.0387,0.0040
holocaust,5,0.0387,0.0040
example,5,0.0387,0.0040
💗,5,0.0387,0.0040
screaming,5,0.0387,0.0040
rs,5,0.0387,0.0040
sandra,5,0.0387,0.0040
wash,5,0.0387,0.0040
legs,5,0.0387,0.0040
httpswwwfacebookcomwroughtironartwork1,5,0.0387,0.0040
mishra,5,0.0387,0.0040
busy,5,0.0387,0.0040
unfortunately,5,0.0387,0.0040
fair,5,0.0387,0.0040
erika,5,0.0387,0.0040
httpswwwyoutubecomwatchv5eolfrgpjfa,5,0.0387,0.0040
nature,5,0.0387,0.0040
ann,5,0.0387,0.0040
lucas,5,0.0387,0.0040
tomkins,5,0.0387,0.0040
financially,5,0.0387,0.0040
jane,5,0.0387,0.0040
hungry,5,0.0387,0.0040
meghan,5,0.0387,0.0040
ves,5,0.0387,0.0040
exact,5,0.0387,0.0040
spiritual,5,0.0387,0.0040
prefer,5,0.0387,0.0040
positive,5,0.0387,0.0040
wondering,5,0.0387,0.0040
valued,5,0.0387,0.0040
grammy,5,0.0387,0.0040
decades,5,0.0387,0.0040
disrespect,5,0.0387,0.0040
tienes,5,0.0387,0.0040
televizionif,5,0.0387,0.0040
city,5,0.0387,0.0040
quality,5,0.0387,0.0040
futuro,5,0.0387,0.0040
merkel,5,0.0387,0.0040
expression,5,0.0387,0.0040
isabella,5,0.0387,0.0040
sorryi,5,0.0387,0.0040
period,5,0.0387,0.0040
yesss,5,0.0387,0.0040
package,5,0.0387,0.0040
nightwing,5,0.0387,0.0040
land,5,0.0387,0.0040
mundo,5,0.0387,0.0040
shipping,5,0.0387,0.0040
mass,5,0.0387,0.0040
y’all,5,0.0387,0.0040
tv,5,0.0387,0.0040
andreea,5,0.0387,0.0040
appointment,5,0.0387,0.0040
small,5,0.0387,0.0040
hours,5,0.0387,0.0040
gosh,5,0.0387,0.0040
httpswwwyoutubecomwatchvw0ag6eum9y0,5,0.0387,0.0040
caballero,5,0.0387,0.0040
attitude,5,0.0387,0.0040
sucked,5,0.0387,0.0040
england,5,0.0387,0.0040
missed,5,0.0387,0.0040
w,5,0.0387,0.0040
😎,5,0.0387,0.0040
😌,5,0.0387,0.0040
😩,5,0.0387,0.0040
braspberries,5,0.0387,0.0040
insane,5,0.0387,0.0040
currently,5,0.0387,0.0040
444,5,0.0387,0.0040
healing,5,0.0387,0.0040
coincidence,5,0.0387,0.0040
monthly,5,0.0387,0.0040
voy,5,0.0387,0.0040
surprised,5,0.0387,0.0040
dumbest,5,0.0387,0.0040
temple,5,0.0387,0.0040
bc,5,0.0387,0.0040
doubt,5,0.0387,0.0040
homão,5,0.0387,0.0040
dislike,5,0.0387,0.0040
retire,5,0.0387,0.0040
sabe,5,0.0387,0.0040
trouve,5,0.0387,0.0040
earn,5,0.0387,0.0040
mediocre,5,0.0387,0.0040
importante,5,0.0387,0.0040
cest,5,0.0387,0.0040
davis,5,0.0387,0.0040
lines,5,0.0387,0.0040
tonight,5,0.0387,0.0040
jan,5,0.0387,0.0040
ca,5,0.0387,0.0040
tattoo,5,0.0387,0.0040
colour,5,0.0387,0.0040
stage,5,0.0387,0.0040
lifestyle,5,0.0387,0.0040
alejandra,5,0.0387,0.0040
também,5,0.0387,0.0040
tickets,5,0.0387,0.0040
fairchild,5,0.0387,0.0040
plot,5,0.0387,0.0040
tryin,5,0.0387,0.0040
blueberry,5,0.0387,0.0040
aware,5,0.0387,0.0040
jigga,5,0.0387,0.0040
blueberries,5,0.0387,0.0040
emotions,5,0.0387,0.0040
mitch,5,0.0387,0.0040
families,5,0.0387,0.0040
attacked,5,0.0387,0.0040
aid,5,0.0387,0.0040
sousa,5,0.0387,0.0040
perform,5,0.0387,0.0040
nic,5,0.0387,0.0040
godi,5,0.0387,0.0040
security,5,0.0387,0.0040
unless,5,0.0387,0.0040
hernandez,5,0.0387,0.0040
hotter,5,0.0387,0.0040
brothers,5,0.0387,0.0040
update,5,0.0387,0.0040
trouble,5,0.0387,0.0040
cosa,5,0.0387,0.0040
homecoming,5,0.0387,0.0040
rarely,5,0.0387,0.0040
angela,5,0.0387,0.0040
clue,5,0.0387,0.0040
riding,5,0.0387,0.0040
december,5,0.0387,0.0040
typical,5,0.0387,0.0040
pills,5,0.0387,0.0040
💘,5,0.0387,0.0040
💞,5,0.0387,0.0040
blind,5,0.0387,0.0040
13th,5,0.0387,0.0040
german,5,0.0387,0.0040
title,5,0.0387,0.0040
skits,5,0.0387,0.0040
samuel,5,0.0387,0.0040
truly,5,0.0387,0.0040
concert,5,0.0387,0.0040
oliver,5,0.0387,0.0040
finish,5,0.0387,0.0040
tengo,5,0.0387,0.0040
lack,5,0.0387,0.0040
😘😘😘😘,5,0.0387,0.0040
🤗,5,0.0387,0.0040
alyssa,5,0.0387,0.0040
paloma,5,0.0387,0.0040
cutie,5,0.0387,0.0040
evening,5,0.0387,0.0040
ion,5,0.0387,0.0040
syria,5,0.0387,0.0040
slavery,5,0.0387,0.0040
lisent,5,0.0387,0.0040
cabello,5,0.0387,0.0040
lie,5,0.0387,0.0040
lit,5,0.0387,0.0040
machado,5,0.0387,0.0040
uncanny,5,0.0387,0.0040
brilliant,5,0.0387,0.0040
mentally,5,0.0387,0.0040
government,5,0.0387,0.0040
showing,5,0.0387,0.0040
popular,5,0.0387,0.0040
على,5,0.0387,0.0040
gingras,5,0.0387,0.0040
haven’t,5,0.0387,0.0040
info,5,0.0387,0.0040
nao,5,0.0387,0.0040
carter,5,0.0387,0.0040
click,5,0.0387,0.0040
raspberries,5,0.0387,0.0040
clark,5,0.0387,0.0040
collaborating,5,0.0387,0.0040
wir,5,0.0387,0.0040
suegrito,5,0.0387,0.0040
agent,5,0.0387,0.0040
huuky9x,5,0.0387,0.0040
farm,5,0.0387,0.0040
machine,5,0.0387,0.0040
including,5,0.0387,0.0040
madre,5,0.0387,0.0040
lindas,5,0.0387,0.0040
sosa,5,0.0387,0.0040
httpsyoutubeukrqqgbcd3i,5,0.0387,0.0040
hehe,5,0.0387,0.0040
quando,5,0.0387,0.0040
bey,5,0.0387,0.0040
based,5,0.0387,0.0040
grab,5,0.0387,0.0040
preach,5,0.0387,0.0040
humans,5,0.0387,0.0040
dorothea,5,0.0387,0.0040
yay,5,0.0387,0.0040
camp,5,0.0387,0.0040
twitter,5,0.0387,0.0040
diego,5,0.0387,0.0040
uneducated,5,0.0387,0.0040
aus,5,0.0387,0.0040
geworden,5,0.0387,0.0040
joshua,5,0.0387,0.0040
becky,5,0.0387,0.0040
minority,5,0.0387,0.0040
attempt,5,0.0387,0.0040
justinbieber,5,0.0387,0.0040
gunna,5,0.0387,0.0040
taught,5,0.0387,0.0040
muero,5,0.0387,0.0040
starts,5,0.0387,0.0040
spoiler,5,0.0387,0.0040
solomon,5,0.0387,0.0040
stoned,5,0.0387,0.0040
yachty,5,0.0387,0.0040
mins,5,0.0387,0.0040
tells,5,0.0387,0.0040
sugar,5,0.0387,0.0040
uns,5,0.0387,0.0040
uno,5,0.0387,0.0040
mcu,5,0.0387,0.0040
dificult,5,0.0387,0.0040
kim,5,0.0387,0.0040
character,5,0.0387,0.0040
couldn’t,5,0.0387,0.0040
lili,5,0.0387,0.0040
classic,5,0.0387,0.0040
billionaire,5,0.0387,0.0040
peis,5,0.0387,0.0040
somos,5,0.0387,0.0040
round,5,0.0387,0.0040
franco,5,0.0387,0.0040
freestyle,5,0.0387,0.0040
novio,5,0.0387,0.0040
amalie,5,0.0387,0.0040
nanasi,5,0.0387,0.0040
mae,5,0.0387,0.0040
americans,5,0.0387,0.0040
lembro,5,0.0387,0.0040
11,5,0.0387,0.0040
butthurt,5,0.0387,0.0040
tus,5,0.0387,0.0040
tour,5,0.0387,0.0040
tous,5,0.0387,0.0040
tout,5,0.0387,0.0040
marisa,5,0.0387,0.0040
coffee,5,0.0387,0.0040
urself,5,0.0387,0.0040
pal,5,0.0387,0.0040
christina,5,0.0387,0.0040
nose,5,0.0387,0.0040
chowdhury,5,0.0387,0.0040
gomez,5,0.0387,0.0040
😍😍😍😍😍😍😍😍😍😍,5,0.0387,0.0040
vale,5,0.0387,0.0040
❤️❤️❤️❤️❤️,5,0.0387,0.0040
🙈,5,0.0387,0.0040
eye,5,0.0387,0.0040
comparing,5,0.0387,0.0040
town,5,0.0387,0.0040
response,5,0.0387,0.0040
em’s,5,0.0387,0.0040
youif,5,0.0387,0.0040
garcía,5,0.0387,0.0040
beginning,5,0.0387,0.0040
mama,5,0.0387,0.0040
shelby,5,0.0387,0.0040
extremely,5,0.0387,0.0040
po,5,0.0387,0.0040
platinum,5,0.0387,0.0040
create,5,0.0387,0.0040
dropping,5,0.0387,0.0040
i’d,5,0.0387,0.0040
letting,5,0.0387,0.0040
matters,5,0.0387,0.0040
wiz,5,0.0387,0.0040
laughing,5,0.0387,0.0040
hahahahaha,5,0.0387,0.0040
ahí,5,0.0387,0.0040
♥,5,0.0387,0.0040
papa,5,0.0387,0.0040
putting,5,0.0387,0.0040
carla,5,0.0387,0.0040
susanna,5,0.0387,0.0040
30,5,0.0387,0.0040
obvious,5,0.0387,0.0040
trap,5,0.0387,0.0040
industries,5,0.0387,0.0040
winning,5,0.0387,0.0040
kkkkkk,5,0.0387,0.0040
marcelo,5,0.0387,0.0040
juntos,5,0.0387,0.0040
mic,5,0.0387,0.0040
oliveira,5,0.0387,0.0040
mit,5,0.0387,0.0040
wwwfacebookcomyzykrst,5,0.0387,0.0040
phresher,5,0.0387,0.0040
define,5,0.0387,0.0040
helped,5,0.0387,0.0040
sigue,5,0.0387,0.0040
até,5,0.0387,0.0040
mesenger,5,0.0387,0.0040
i️,5,0.0387,0.0040
np,5,0.0387,0.0040
inbox,5,0.0387,0.0040
bud,5,0.0387,0.0040
minutes,5,0.0387,0.0040
porra,5,0.0387,0.0040
supported,5,0.0387,0.0040
street,5,0.0387,0.0040
homeyou,5,0.0387,0.0040
sumit,5,0.0387,0.0040
👀,5,0.0387,0.0040
stacey,5,0.0387,0.0040
💗💗,5,0.0387,0.0040
earth,5,0.0387,0.0040
xxx,5,0.0387,0.0040
search,5,0.0387,0.0040
piyapong,5,0.0387,0.0040
perfecto,5,0.0387,0.0040
59,5,0.0387,0.0040
algo,5,0.0387,0.0040
perez,5,0.0387,0.0040
til,5,0.0387,0.0040
you’ll,5,0.0387,0.0040
📲,5,0.0387,0.0040
fear,5,0.0387,0.0040
healthy,5,0.0387,0.0040
stated,5,0.0387,0.0040
terrell,5,0.0387,0.0040
❤❤😍,5,0.0387,0.0040
😂😍,5,0.0387,0.0040
yup,5,0.0387,0.0040
george,5,0.0387,0.0040
huh,5,0.0387,0.0040
crime,5,0.0387,0.0040
wood,5,0.0387,0.0040
luk,5,0.0387,0.0040
opening,5,0.0387,0.0040
biebers,5,0.0387,0.0040
blessing,5,0.0387,0.0040
tenho,5,0.0387,0.0040
magical,5,0.0387,0.0040
tonys,5,0.0387,0.0040
subscribe,5,0.0387,0.0040
yelawolf,5,0.0387,0.0040
mental,5,0.0387,0.0040
appeal,5,0.0387,0.0040
uzi,5,0.0387,0.0040
alv,5,0.0387,0.0040
faz,5,0.0387,0.0040
tel,5,0.0387,0.0040
tee,5,0.0387,0.0040
rate,5,0.0387,0.0040
teu,5,0.0387,0.0040
crush,5,0.0387,0.0040
weight,5,0.0387,0.0040
forgive,5,0.0387,0.0040
pump,5,0.0387,0.0040
parece,5,0.0387,0.0040
amar,5,0.0387,0.0040
remembers,5,0.0387,0.0040
pq,5,0.0387,0.0040
teacher,5,0.0387,0.0040
anne,5,0.0387,0.0040
simon,5,0.0387,0.0040
app,5,0.0387,0.0040
dissolve,5,0.0387,0.0040
tal,5,0.0387,0.0040
sia,5,0.0387,0.0040
❤❤❤❤❤❤❤❤,5,0.0387,0.0040
😘😘😘,5,0.0387,0.0040
raw,5,0.0387,0.0040
holiday,5,0.0387,0.0040
riches,5,0.0387,0.0040
cohen,5,0.0387,0.0040
ramirez,5,0.0387,0.0040
goals,5,0.0387,0.0040
available,5,0.0387,0.0040
happiness,5,0.0387,0.0040
leah,5,0.0387,0.0040
raise,5,0.0387,0.0040
gabrielle,4,0.0310,0.0032
tilton,4,0.0310,0.0032
china,4,0.0310,0.0032
buddy,4,0.0310,0.0032
gobut,4,0.0310,0.0032
iloveyou,4,0.0310,0.0032
brought,4,0.0310,0.0032
acá,4,0.0310,0.0032
beauty,4,0.0310,0.0032
invitation,4,0.0310,0.0032
جاستن,4,0.0310,0.0032
1000,4,0.0310,0.0032
fiu,4,0.0310,0.0032
hidden,4,0.0310,0.0032
rb,4,0.0310,0.0032
kkkkkkkk,4,0.0310,0.0032
musicians,4,0.0310,0.0032
wisdom,4,0.0310,0.0032
showed,4,0.0310,0.0032
doors,4,0.0310,0.0032
rico,4,0.0310,0.0032
comprar,4,0.0310,0.0032
melissa,4,0.0310,0.0032
chill,4,0.0310,0.0032
nhận,4,0.0310,0.0032
har,4,0.0310,0.0032
🤔🤔🤔,4,0.0310,0.0032
foi,4,0.0310,0.0032
citizens,4,0.0310,0.0032
ffs,4,0.0310,0.0032
raised,4,0.0310,0.0032
soy,4,0.0310,0.0032
raped,4,0.0310,0.0032
jana,4,0.0310,0.0032
congratulations,4,0.0310,0.0032
proved,4,0.0310,0.0032
proves,4,0.0310,0.0032
🙌🏻,4,0.0310,0.0032
vez,4,0.0310,0.0032
shirts,4,0.0310,0.0032
devvon,4,0.0310,0.0032
accomplished,4,0.0310,0.0032
chelle,4,0.0310,0.0032
staying,4,0.0310,0.0032
mirfromdalandz,4,0.0310,0.0032
afford,4,0.0310,0.0032
believer,4,0.0310,0.0032
hoo,4,0.0310,0.0032
punk,4,0.0310,0.0032
amooo,4,0.0310,0.0032
woah,4,0.0310,0.0032
awwwww,4,0.0310,0.0032
worried,4,0.0310,0.0032
teens,4,0.0310,0.0032
ahahahahaha,4,0.0310,0.0032
pessoa,4,0.0310,0.0032
relations,4,0.0310,0.0032
damon,4,0.0310,0.0032
haylee,4,0.0310,0.0032
johnston,4,0.0310,0.0032
bunda,4,0.0310,0.0032
someones,4,0.0310,0.0032
jaja,4,0.0310,0.0032
consider,4,0.0310,0.0032
careful,4,0.0310,0.0032
joined,4,0.0310,0.0032
youuu,4,0.0310,0.0032
noriega,4,0.0310,0.0032
november,4,0.0310,0.0032
pics,4,0.0310,0.0032
followed,4,0.0310,0.0032
marriages,4,0.0310,0.0032
cuándo,4,0.0310,0.0032
keeping,4,0.0310,0.0032
science,4,0.0310,0.0032
rodrigues,4,0.0310,0.0032
station,4,0.0310,0.0032
refuse,4,0.0310,0.0032
bowl,4,0.0310,0.0032
paper,4,0.0310,0.0032
olivia,4,0.0310,0.0032
sparked,4,0.0310,0.0032
weed,4,0.0310,0.0032
major,4,0.0310,0.0032
avec,4,0.0310,0.0032
aaaah,4,0.0310,0.0032
😋,4,0.0310,0.0032
😃,4,0.0310,0.0032
😅,4,0.0310,0.0032
aaa,4,0.0310,0.0032
😮,4,0.0310,0.0032
😡,4,0.0310,0.0032
chloé,4,0.0310,0.0032
golf,4,0.0310,0.0032
writer,4,0.0310,0.0032
dustin,4,0.0310,0.0032
314,4,0.0310,0.0032
15th,4,0.0310,0.0032
drunk,4,0.0310,0.0032
modern,4,0.0310,0.0032
barnes,4,0.0310,0.0032
😍❤️,4,0.0310,0.0032
recent,4,0.0310,0.0032
lagerfelds,4,0.0310,0.0032
yah,4,0.0310,0.0032
projects,4,0.0310,0.0032
mío,4,0.0310,0.0032
ba,4,0.0310,0.0032
bo,4,0.0310,0.0032
bi,4,0.0310,0.0032
kathleen,4,0.0310,0.0032
corny,4,0.0310,0.0032
có,4,0.0310,0.0032
walked,4,0.0310,0.0032
existing,4,0.0310,0.0032
odd,4,0.0310,0.0032
victor,4,0.0310,0.0032
confidence,4,0.0310,0.0032
rick,4,0.0310,0.0032
animals,4,0.0310,0.0032
2018,4,0.0310,0.0032
kiss,4,0.0310,0.0032
gtfoh,4,0.0310,0.0032
meth,4,0.0310,0.0032
romanianwhen,4,0.0310,0.0032
maravilhoso,4,0.0310,0.0032
jacqueline,4,0.0310,0.0032
sehr,4,0.0310,0.0032
herrera,4,0.0310,0.0032
selina,4,0.0310,0.0032
mention,4,0.0310,0.0032
dissing,4,0.0310,0.0032
moments,4,0.0310,0.0032
wey,4,0.0310,0.0032
chancellor,4,0.0310,0.0032
cosas,4,0.0310,0.0032
passion,4,0.0310,0.0032
😞,4,0.0310,0.0032
mamá,4,0.0310,0.0032
who’s,4,0.0310,0.0032
corey,4,0.0310,0.0032
seus,4,0.0310,0.0032
ambulance,4,0.0310,0.0032
pandering,4,0.0310,0.0032
amor❤,4,0.0310,0.0032
smoke,4,0.0310,0.0032
aka,4,0.0310,0.0032
loveyou,4,0.0310,0.0032
aaaa,4,0.0310,0.0032
skyler,4,0.0310,0.0032
schneider,4,0.0310,0.0032
theo,4,0.0310,0.0032
carlos,4,0.0310,0.0032
lifted,4,0.0310,0.0032
flawless,4,0.0310,0.0032
sentence,4,0.0310,0.0032
butter,4,0.0310,0.0032
powers,4,0.0310,0.0032
return,4,0.0310,0.0032
sum,4,0.0310,0.0032
dm,4,0.0310,0.0032
runs,4,0.0310,0.0032
joshhoang,4,0.0310,0.0032
received,4,0.0310,0.0032
ahora,4,0.0310,0.0032
demais,4,0.0310,0.0032
east,4,0.0310,0.0032
whiny,4,0.0310,0.0032
youwhen,4,0.0310,0.0032
jerri,4,0.0310,0.0032
depois,4,0.0310,0.0032
personwhen,4,0.0310,0.0032
spread,4,0.0310,0.0032
humor,4,0.0310,0.0032
cherish,4,0.0310,0.0032
ahahah,4,0.0310,0.0032
moore,4,0.0310,0.0032
natalie,4,0.0310,0.0032
httpsmyoutubecomwatchvhmzp85luee,4,0.0310,0.0032
gostosos,4,0.0310,0.0032
creative,4,0.0310,0.0032
flash,4,0.0310,0.0032
soooo,4,0.0310,0.0032
offended,4,0.0310,0.0032
douche,4,0.0310,0.0032
cap,4,0.0310,0.0032
natasha,4,0.0310,0.0032
mixtapephilodelphia,4,0.0310,0.0032
nos,4,0.0310,0.0032
httpswwwfacebookcomgroupsrileyrosepermalink526477627712446,4,0.0310,0.0032
shaved,4,0.0310,0.0032
bradley,4,0.0310,0.0032
accomplish,4,0.0310,0.0032
card,4,0.0310,0.0032
💟,4,0.0310,0.0032
british,4,0.0310,0.0032
caught,4,0.0310,0.0032
vocals,4,0.0310,0.0032
anger,4,0.0310,0.0032
grande,4,0.0310,0.0032
😭❤,4,0.0310,0.0032
whippet,4,0.0310,0.0032
blame,4,0.0310,0.0032
hurts,4,0.0310,0.0032
cared,4,0.0310,0.0032
televizion,4,0.0310,0.0032
gerald,4,0.0310,0.0032
taxi,4,0.0310,0.0032
asap,4,0.0310,0.0032
youi,4,0.0310,0.0032
cats,4,0.0310,0.0032
lov,4,0.0310,0.0032
forcing,4,0.0310,0.0032
habla,4,0.0310,0.0032
danielle,4,0.0310,0.0032
vera,4,0.0310,0.0032
izy,4,0.0310,0.0032
httpswwwyoutubecomwatchvxkyphkmkkae,4,0.0310,0.0032
suport,4,0.0310,0.0032
iran,4,0.0310,0.0032
🤨,4,0.0310,0.0032
él,4,0.0310,0.0032
aimee,4,0.0310,0.0032
revelation,4,0.0310,0.0032
👌🏼,4,0.0310,0.0032
site,4,0.0310,0.0032
producing,4,0.0310,0.0032
daddys,4,0.0310,0.0032
fr,4,0.0310,0.0032
pendejo,4,0.0310,0.0032
criticize,4,0.0310,0.0032
toda,4,0.0310,0.0032
asi,4,0.0310,0.0032
drinkell,4,0.0310,0.0032
charlotte,4,0.0310,0.0032
pretending,4,0.0310,0.0032
angie,4,0.0310,0.0032
stupidyou,4,0.0310,0.0032
soooooo,4,0.0310,0.0032
wiser,4,0.0310,0.0032
pack,4,0.0310,0.0032
wealth,4,0.0310,0.0032
properly,4,0.0310,0.0032
necesito,4,0.0310,0.0032
frances,4,0.0310,0.0032
gf,4,0.0310,0.0032
gd,4,0.0310,0.0032
fashion,4,0.0310,0.0032
zu,4,0.0310,0.0032
beter,4,0.0310,0.0032
claro,4,0.0310,0.0032
cual,4,0.0310,0.0032
claire,4,0.0310,0.0032
mijo,4,0.0310,0.0032
entertainment,4,0.0310,0.0032
florida,4,0.0310,0.0032
achieved,4,0.0310,0.0032
adopted,4,0.0310,0.0032
bem,4,0.0310,0.0032
screw,4,0.0310,0.0032
bastard,4,0.0310,0.0032
challenges,4,0.0310,0.0032
spotted,4,0.0310,0.0032
politicians,4,0.0310,0.0032
merry,4,0.0310,0.0032
dress,4,0.0310,0.0032
tiene,4,0.0310,0.0032
babalawo,4,0.0310,0.0032
yas,4,0.0310,0.0032
smoking,4,0.0310,0.0032
harder,4,0.0310,0.0032
began,4,0.0310,0.0032
strange,4,0.0310,0.0032
jesse,4,0.0310,0.0032
collabed,4,0.0310,0.0032
planetaire,4,0.0310,0.0032
streedjust,4,0.0310,0.0032
noticed,4,0.0310,0.0032
daniela,4,0.0310,0.0032
exposure,4,0.0310,0.0032
ho,4,0.0310,0.0032
cruel,4,0.0310,0.0032
woke,4,0.0310,0.0032
bolling,4,0.0310,0.0032
💜💜💜💜,4,0.0310,0.0032
andre,4,0.0310,0.0032
auf,4,0.0310,0.0032
affect,4,0.0310,0.0032
zefron,4,0.0310,0.0032
room,4,0.0310,0.0032
discography,4,0.0310,0.0032
😱😱,4,0.0310,0.0032
personsimilar,4,0.0310,0.0032
you’ve,4,0.0310,0.0032
weeks,4,0.0310,0.0032
manda,4,0.0310,0.0032
surprise,4,0.0310,0.0032
turning,4,0.0310,0.0032
messages,4,0.0310,0.0032
defending,4,0.0310,0.0032
ahahaha,4,0.0310,0.0032
16,4,0.0310,0.0032
bae,4,0.0310,0.0032
pete,4,0.0310,0.0032
😍💜,4,0.0310,0.0032
cousin,4,0.0310,0.0032
puto,4,0.0310,0.0032
tang,4,0.0310,0.0032
suppose,4,0.0310,0.0032
ir,4,0.0310,0.0032
ig,4,0.0310,0.0032
bella,4,0.0310,0.0032
jealous,4,0.0310,0.0032
verses,4,0.0310,0.0032
destroy,4,0.0310,0.0032
dean,4,0.0310,0.0032
deaf,4,0.0310,0.0032
😍😘,4,0.0310,0.0032
😍😉,4,0.0310,0.0032
marshal,4,0.0310,0.0032
gursky,4,0.0310,0.0032
❤❤❤❤❤❤❤❤❤,4,0.0310,0.0032
weekend,4,0.0310,0.0032
happening,4,0.0310,0.0032
daily,4,0.0310,0.0032
disgusting,4,0.0310,0.0032
shoot,4,0.0310,0.0032
lynch,4,0.0310,0.0032
farkas,4,0.0310,0.0032
eating,4,0.0310,0.0032
heres,4,0.0310,0.0032
bow,4,0.0310,0.0032
bom,4,0.0310,0.0032
verga,4,0.0310,0.0032
315,4,0.0310,0.0032
outrage,4,0.0310,0.0032
💋,4,0.0310,0.0032
emcees,4,0.0310,0.0032
lindsey,4,0.0310,0.0032
touching,4,0.0310,0.0032
homme,4,0.0310,0.0032
amaizing,4,0.0310,0.0032
wasn’t,4,0.0310,0.0032
california,4,0.0310,0.0032
communities,4,0.0310,0.0032
coburn,4,0.0310,0.0032
lembra,4,0.0310,0.0032
isabel,4,0.0310,0.0032
14,4,0.0310,0.0032
bailey,4,0.0310,0.0032
performance,4,0.0310,0.0032
complaints,4,0.0310,0.0032
beth,4,0.0310,0.0032
jumped,4,0.0310,0.0032
dich,4,0.0310,0.0032
pechtl,4,0.0310,0.0032
yvonne,4,0.0310,0.0032
malin,4,0.0310,0.0032
program,4,0.0310,0.0032
lopez,4,0.0310,0.0032
considering,4,0.0310,0.0032
awsome,4,0.0310,0.0032
marc,4,0.0310,0.0032
educated,4,0.0310,0.0032
👳,4,0.0310,0.0032
cock,4,0.0310,0.0032
markus,4,0.0310,0.0032
careers,4,0.0310,0.0032
achieve,4,0.0310,0.0032
più,4,0.0310,0.0032
caring,4,0.0310,0.0032
violence,4,0.0310,0.0032
obsessed,4,0.0310,0.0032
watters,4,0.0310,0.0032
talks,4,0.0310,0.0032
enjoying,4,0.0310,0.0032
celebrity,4,0.0310,0.0032
titles,4,0.0310,0.0032
90s,4,0.0310,0.0032
diaz,4,0.0310,0.0032
renee,4,0.0310,0.0032
tão,4,0.0310,0.0032
pro,4,0.0310,0.0032
lolol,4,0.0310,0.0032
responsibility,4,0.0310,0.0032
existence,4,0.0310,0.0032
late,4,0.0310,0.0032
easily,4,0.0310,0.0032
energy,4,0.0310,0.0032
mmm,4,0.0310,0.0032
gotten,4,0.0310,0.0032
amoooo,4,0.0310,0.0032
collabing,4,0.0310,0.0032
amooor,4,0.0310,0.0032
mein,4,0.0310,0.0032
meif,4,0.0310,0.0032
👏,4,0.0310,0.0032
leslie,4,0.0310,0.0032
italy,4,0.0310,0.0032
hermosos,4,0.0310,0.0032
ad,4,0.0310,0.0032
nuestro,4,0.0310,0.0032
bin,4,0.0310,0.0032
caralho,4,0.0310,0.0032
steven,4,0.0310,0.0032
theyll,4,0.0310,0.0032
ellen,4,0.0310,0.0032
35,4,0.0310,0.0032
named,4,0.0310,0.0032
♥️,4,0.0310,0.0032
nuts,4,0.0310,0.0032
🇧🇷,4,0.0310,0.0032
lame,4,0.0310,0.0032
falta,4,0.0310,0.0032
february,4,0.0310,0.0032
airports,4,0.0310,0.0032
